Gene,LD4_1,LD4_2,LD4_3,LD5_1,LD5_2,LD5_3,LD6_1,LD6_2,LD6_3,ES1,ES2,ES3,ET1,ET2,ET3,LS1,LS2,LS3,LT1,LT2,LT3,M1,M2,M3,MT1,MT2,MT3,S1,S2,S3,YR1,YR2,YR3,D4F1,D4F2,D4M1,D4M2,D4M3,D6F1,D6F2,D6F3,D6F4,D6M1,D6M2,D10F1,D10F2,D10F3,D10M1,D11F1
PF3D7_0106900,24.0,24.0,1.0,40.0,92.0,242.0,721.0,5315.0,759.0,574.0,621.0,1052.0,11.0,81.0,83.0,336.0,237.0,1031.0,397.0,764.0,839.0,18.0,256.0,257.0,154.0,296.0,495.0,922.0,479.0,625.0,57.0,17.0,74.0,17.0,40.0,30.0,40.0,33.0,8.0,24.0,38.0,16.0,0.0,2.0,11.0,42.0,27.0,1.0,0.0
PF3D7_0107000,1.0,58.0,15.0,47.0,434.0,839.0,1188.0,23237.0,4023.0,3148.0,2494.0,2997.0,21.0,144.0,176.0,872.0,1036.0,1989.0,1929.0,2984.0,3840.0,160.0,1023.0,562.0,429.0,1099.0,1338.0,2304.0,2598.0,1346.0,144.0,42.0,160.0,240.0,140.0,444.0,363.0,40.0,38.0,218.0,243.0,85.0,511.0,0.0,22.0,185.0,218.0,353.0,0.0
PF3D7_0107100,0.0,17.0,7.0,61.0,51.0,103.0,422.0,2741.0,468.0,156.0,79.0,349.0,1.0,70.0,74.0,35.0,87.0,181.0,192.0,176.0,191.0,18.0,54.0,50.0,224.0,147.0,195.0,76.0,61.0,121.0,12.0,5.0,15.0,29.0,35.0,67.0,72.0,33.0,14.0,30.0,82.0,22.0,174.0,4.0,20.0,58.0,30.0,74.0,0.0
PF3D7_0107200,0.0,20.0,0.0,82.0,81.0,251.0,717.0,1617.0,1311.0,582.0,274.0,715.0,7.0,122.0,131.0,140.0,118.0,539.0,433.0,690.0,598.0,5.0,155.0,88.0,489.0,459.0,505.0,253.0,423.0,245.0,31.0,8.0,24.0,57.0,50.0,6.0,38.0,8.0,17.0,77.0,81.0,175.0,85.0,3.0,12.0,54.0,63.0,306.0,0.0
PF3D7_0107300,3.0,51.0,11.0,81.0,111.0,437.0,470.0,1134.0,1041.0,108.0,340.0,239.0,6.0,34.0,24.0,116.0,312.0,362.0,34.0,166.0,83.0,24.0,301.0,137.0,44.0,87.0,70.0,181.0,339.0,216.0,25.0,10.0,31.0,169.0,34.0,7.0,34.0,7.0,3.0,162.0,158.0,34.0,46.0,44.0,17.0,293.0,218.0,60.0,0.0
PF3D7_0107400,25.0,62.0,0.0,102.0,202.0,425.0,1526.0,13370.0,2130.0,345.0,271.0,451.0,65.0,101.0,104.0,203.0,175.0,513.0,332.0,503.0,463.0,122.0,219.0,202.0,65.0,233.0,238.0,341.0,271.0,211.0,198.0,32.0,237.0,48.0,246.0,36.0,204.0,83.0,8.0,85.0,69.0,207.0,136.0,46.0,32.0,37.0,45.0,14.0,32.0
PF3D7_0107500,51.0,288.0,9.0,281.0,950.0,2669.0,3895.0,20676.0,6404.0,2355.0,3479.0,4434.0,16373.0,23589.0,19067.0,18267.0,12659.0,8059.0,5218.0,5438.0,5570.0,30174.0,13697.0,36246.0,16551.0,8136.0,9309.0,5580.0,3995.0,4789.0,29337.0,16033.0,24996.0,469.0,551.0,1055.0,833.0,273.0,78.0,581.0,559.0,750.0,830.0,117.0,162.0,379.0,381.0,935.0,96.0
PF3D7_0107600,10.0,14.0,18.0,45.0,101.0,290.0,380.0,893.0,526.0,45.0,68.0,93.0,10.0,4.0,10.0,75.0,133.0,209.0,18.0,32.0,48.0,62.0,188.0,139.0,11.0,13.0,21.0,92.0,143.0,156.0,28.0,10.0,19.0,32.0,33.0,87.0,20.0,3.0,1.0,56.0,50.0,32.0,3.0,0.0,4.0,13.0,45.0,118.0,0.0
PF3D7_0107700,0.0,0.0,0.0,4.0,1.0,17.0,21.0,514.0,44.0,96.0,61.0,255.0,2.0,49.0,52.0,51.0,26.0,261.0,96.0,151.0,229.0,7.0,32.0,47.0,85.0,135.0,243.0,129.0,61.0,86.0,16.0,2.0,35.0,54.0,30.0,35.0,71.0,2.0,8.0,78.0,114.0,29.0,19.0,0.0,2.0,127.0,90.0,82.0,0.0
PF3D7_0107800,29.0,37.0,0.0,70.0,239.0,680.0,1803.0,15196.0,2386.0,1248.0,1402.0,2418.0,196.0,1430.0,1021.0,413.0,585.0,2182.0,1278.0,2073.0,2241.0,87.0,544.0,547.0,1131.0,1399.0,2092.0,1081.0,2503.0,1573.0,72.0,111.0,264.0,50.0,13.0,39.0,85.0,0.0,3.0,77.0,61.0,17.0,30.0,0.0,12.0,59.0,41.0,21.0,0.0
PF3D7_0107900,1.0,42.0,0.0,44.0,92.0,244.0,561.0,10337.0,474.0,249.0,173.0,282.0,204.0,735.0,630.0,81.0,83.0,217.0,412.0,452.0,436.0,5.0,72.0,88.0,612.0,482.0,477.0,236.0,271.0,134.0,18.0,83.0,154.0,104.0,14.0,32.0,80.0,0.0,0.0,101.0,84.0,36.0,115.0,0.0,2.0,81.0,37.0,120.0,0.0
PF3D7_0108000,62.0,61.0,10.0,169.0,544.0,639.0,1709.0,16597.0,3499.0,5033.0,3537.0,4463.0,1469.0,2377.0,2338.0,1726.0,1594.0,3789.0,3063.0,4916.0,6402.0,364.0,1408.0,1219.0,2756.0,2745.0,2657.0,4413.0,4122.0,2094.0,1127.0,1116.0,1640.0,372.0,116.0,322.0,380.0,309.0,26.0,377.0,359.0,78.0,308.0,0.0,79.0,157.0,202.0,54.0,0.0
PF3D7_0108100,2.0,18.0,0.0,15.0,34.0,203.0,233.0,5255.0,467.0,274.0,229.0,346.0,19.0,79.0,71.0,88.0,125.0,310.0,179.0,270.0,297.0,40.0,112.0,130.0,142.0,149.0,195.0,213.0,134.0,257.0,24.0,4.0,36.0,100.0,19.0,0.0,25.0,24.0,18.0,50.0,77.0,11.0,31.0,1.0,48.0,101.0,99.0,9.0,0.0
PF3D7_0108300,43.0,457.0,0.0,424.0,1028.0,2530.0,5376.0,41663.0,9092.0,8693.0,12993.0,13876.0,24466.0,48920.0,35457.0,13290.0,14487.0,18365.0,11709.0,13520.0,16427.0,26076.0,19999.0,28881.0,23187.0,15177.0,19925.0,11546.0,21374.0,17540.0,32432.0,22425.0,34149.0,1430.0,344.0,2491.0,3428.0,44.0,488.0,2131.0,3267.0,131.0,2292.0,63.0,372.0,1103.0,1520.0,2570.0,1.0
PF3D7_0108400,1.0,6.0,0.0,26.0,76.0,200.0,404.0,1549.0,1647.0,390.0,294.0,746.0,429.0,820.0,677.0,588.0,464.0,585.0,324.0,594.0,503.0,2946.0,584.0,2819.0,598.0,445.0,521.0,351.0,299.0,306.0,915.0,481.0,635.0,181.0,359.0,102.0,221.0,54.0,34.0,226.0,217.0,378.0,163.0,120.0,54.0,188.0,201.0,72.0,1.0
PF3D7_0108500,0.0,1.0,0.0,5.0,5.0,42.0,31.0,116.0,26.0,569.0,1803.0,758.0,12391.0,3849.0,4181.0,35925.0,17866.0,4017.0,505.0,898.0,581.0,158046.0,25389.0,94406.0,1596.0,1007.0,777.0,3795.0,1690.0,1605.0,46542.0,21682.0,24206.0,702.0,800.0,411.0,520.0,742.0,185.0,672.0,564.0,1704.0,389.0,299.0,451.0,911.0,922.0,262.0,212.0
PF3D7_0108600,35.0,75.0,0.0,104.0,259.0,469.0,805.0,7401.0,1471.0,977.0,2271.0,1706.0,13108.0,3983.0,4493.0,37234.0,19312.0,4686.0,925.0,1651.0,1206.0,168042.0,27747.0,97675.0,1886.0,1361.0,1169.0,4198.0,2232.0,1970.0,48656.0,22609.0,25293.0,663.0,454.0,517.0,429.0,12022.0,173.0,675.0,664.0,1280.0,295.0,452.0,234.0,894.0,922.0,312.0,122.0
PF3D7_0108700,3.0,243.0,0.0,75.0,305.0,890.0,1992.0,17418.0,1788.0,2148.0,2410.0,3096.0,1703.0,2970.0,2397.0,890.0,1303.0,2565.0,1699.0,2886.0,3296.0,187.0,1436.0,982.0,1391.0,1233.0,1684.0,2119.0,2846.0,2763.0,840.0,1532.0,2109.0,480.0,175.0,592.0,425.0,74.0,47.0,561.0,515.0,241.0,532.0,28.0,91.0,626.0,632.0,536.0,1.0
PF3D7_0108800,0.0,23.0,0.0,10.0,193.0,270.0,593.0,5003.0,756.0,850.0,755.0,1288.0,350.0,473.0,532.0,541.0,608.0,1098.0,574.0,1053.0,1160.0,67.0,664.0,386.0,357.0,534.0,760.0,922.0,832.0,592.0,161.0,277.0,330.0,549.0,547.0,61.0,62.0,818.0,79.0,586.0,507.0,2251.0,136.0,58.0,112.0,1536.0,1268.0,447.0,52.0
PF3D7_0108900,0.0,3.0,0.0,0.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0109000,0.0,20.0,13.0,10.0,46.0,99.0,84.0,540.0,107.0,1813.0,2418.0,1235.0,276.0,78.0,108.0,15715.0,12205.0,5563.0,91.0,338.0,676.0,4822.0,8135.0,8172.0,56.0,67.0,93.0,8634.0,991.0,3061.0,2344.0,447.0,853.0,1256.0,313.0,716.0,961.0,301.0,114.0,981.0,2045.0,179.0,1233.0,27.0,76.0,533.0,518.0,593.0,0.0
PF3D7_0109100,0.0,0.0,0.0,0.0,12.0,25.0,62.0,858.0,168.0,324.0,881.0,659.0,53.0,16.0,18.0,3545.0,2176.0,2385.0,33.0,133.0,228.0,948.0,2147.0,4272.0,17.0,15.0,43.0,1249.0,376.0,1140.0,601.0,52.0,238.0,1528.0,393.0,231.0,1357.0,73.0,217.0,1810.0,2303.0,131.0,314.0,128.0,163.0,1569.0,1529.0,287.0,0.0
PF3D7_0109200,15.0,28.0,0.0,265.0,399.0,631.0,1789.0,19662.0,3204.0,467.0,566.0,679.0,157.0,431.0,502.0,220.0,154.0,614.0,469.0,767.0,649.0,21.0,209.0,139.0,487.0,514.0,538.0,408.0,768.0,253.0,44.0,96.0,139.0,158.0,47.0,378.0,293.0,20.0,14.0,256.0,196.0,12.0,344.0,2.0,22.0,277.0,148.0,40.0,0.0
PF3D7_0109300,18.0,70.0,0.0,239.0,375.0,1471.0,1464.0,19407.0,6458.0,278.0,256.0,622.0,27.0,115.0,107.0,143.0,134.0,559.0,178.0,368.0,396.0,15.0,121.0,139.0,137.0,184.0,326.0,244.0,194.0,162.0,29.0,18.0,40.0,187.0,121.0,125.0,74.0,837.0,12.0,105.0,211.0,309.0,55.0,152.0,9.0,198.0,176.0,18.0,0.0
PF3D7_0109400,36.0,226.0,1.0,323.0,465.0,1144.0,2270.0,52687.0,4211.0,688.0,724.0,1165.0,127.0,918.0,986.0,483.0,485.0,1057.0,1003.0,1378.0,1183.0,105.0,480.0,501.0,1542.0,1427.0,1543.0,787.0,961.0,549.0,116.0,74.0,205.0,1501.0,367.0,938.0,1355.0,43.0,165.0,1217.0,2313.0,166.0,980.0,18.0,67.0,525.0,441.0,461.0,0.0
PF3D7_0109500,0.0,46.0,0.0,83.0,44.0,164.0,720.0,2562.0,563.0,503.0,399.0,441.0,919.0,974.0,1068.0,284.0,231.0,505.0,514.0,589.0,656.0,122.0,253.0,272.0,713.0,529.0,525.0,427.0,793.0,205.0,400.0,654.0,782.0,634.0,105.0,100.0,48.0,67.0,36.0,493.0,350.0,70.0,52.0,42.0,85.0,790.0,551.0,157.0,0.0
PF3D7_0109600,0.0,54.0,0.0,182.0,181.0,301.0,759.0,7695.0,1188.0,96.0,82.0,127.0,117.0,162.0,180.0,63.0,64.0,123.0,154.0,200.0,153.0,33.0,92.0,85.0,272.0,263.0,281.0,134.0,120.0,76.0,251.0,130.0,204.0,38.0,6.0,12.0,44.0,4.0,14.0,14.0,19.0,25.0,15.0,0.0,19.0,26.0,19.0,0.0,0.0
PF3D7_0109700,28.0,21.0,0.0,43.0,240.0,309.0,718.0,5767.0,978.0,139.0,276.0,264.0,843.0,696.0,749.0,146.0,145.0,243.0,166.0,317.0,293.0,94.0,252.0,253.0,410.0,261.0,256.0,120.0,614.0,182.0,1154.0,881.0,1141.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,8.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0
PF3D7_0109800,0.0,162.0,8.0,129.0,271.0,593.0,1423.0,20662.0,2412.0,1033.0,1143.0,1360.0,1824.0,2092.0,2101.0,480.0,468.0,1024.0,958.0,1709.0,1496.0,211.0,695.0,588.0,1267.0,862.0,1077.0,822.0,2580.0,601.0,1518.0,1142.0,1917.0,91.0,21.0,80.0,149.0,300.0,23.0,70.0,109.0,23.0,145.0,57.0,32.0,89.0,74.0,105.0,0.0
PF3D7_0109850,11.0,100.0,0.0,746.0,399.0,1532.0,8051.0,58201.0,5982.0,647.0,516.0,753.0,109.0,231.0,185.0,200.0,287.0,750.0,241.0,628.0,822.0,37.0,290.0,195.0,188.0,153.0,235.0,621.0,351.0,408.0,61.0,235.0,159.0,928.0,2980.0,882.0,1482.0,835.0,181.0,1214.0,1608.0,3848.0,880.0,1069.0,295.0,1214.0,1870.0,243.0,90.0
PF3D7_0109950,9.0,23.0,3.0,34.0,33.0,116.0,390.0,2831.0,308.0,732.0,797.0,572.0,104.0,263.0,277.0,295.0,353.0,654.0,439.0,981.0,1031.0,46.0,300.0,213.0,319.0,463.0,423.0,612.0,997.0,343.0,52.0,51.0,111.0,1310.0,1646.0,537.0,1231.0,224.0,266.0,1638.0,1861.0,3332.0,330.0,321.0,260.0,1784.0,1825.0,404.0,123.0
PF3D7_0110000,17.0,18.0,8.0,70.0,330.0,406.0,1250.0,14833.0,1990.0,612.0,661.0,873.0,252.0,410.0,429.0,294.0,232.0,790.0,639.0,1085.0,875.0,76.0,372.0,456.0,550.0,589.0,566.0,663.0,1126.0,361.0,212.0,203.0,340.0,5589.0,2409.0,5176.0,8362.0,64.0,400.0,5548.0,6354.0,354.0,2695.0,173.0,471.0,4785.0,4381.0,841.0,0.0
PF3D7_0110100,0.0,19.0,3.0,98.0,76.0,201.0,300.0,7898.0,1465.0,628.0,554.0,1241.0,571.0,830.0,753.0,245.0,222.0,999.0,610.0,938.0,883.0,59.0,264.0,308.0,749.0,750.0,752.0,424.0,891.0,559.0,458.0,694.0,972.0,7361.0,16314.0,5907.0,10186.0,1435.0,1375.0,6864.0,8006.0,15511.0,3562.0,1646.0,1806.0,6543.0,6349.0,1358.0,874.0
PF3D7_0110200,18.0,18.0,0.0,46.0,72.0,160.0,526.0,3998.0,664.0,360.0,176.0,663.0,243.0,386.0,396.0,114.0,97.0,480.0,222.0,376.0,401.0,21.0,73.0,117.0,335.0,237.0,250.0,197.0,208.0,205.0,115.0,110.0,212.0,49.0,16.0,0.0,37.0,24.0,3.0,14.0,51.0,43.0,60.0,44.0,12.0,27.0,30.0,44.0,0.0
PF3D7_0110400,8.0,94.0,4.0,123.0,283.0,216.0,1277.0,3994.0,3780.0,1333.0,837.0,1804.0,1337.0,1549.0,1788.0,511.0,521.0,1015.0,979.0,1306.0,1713.0,186.0,513.0,436.0,1471.0,1037.0,1138.0,844.0,871.0,653.0,1128.0,1246.0,1536.0,339.0,102.0,237.0,349.0,55.0,77.0,363.0,347.0,53.0,274.0,36.0,54.0,410.0,275.0,51.0,1.0
PF3D7_0110500,1.0,175.0,16.0,228.0,513.0,1020.0,3030.0,21057.0,6437.0,939.0,1134.0,1626.0,954.0,2643.0,2139.0,595.0,791.0,1627.0,1352.0,1972.0,2329.0,152.0,779.0,805.0,1497.0,1426.0,2316.0,814.0,1296.0,1914.0,455.0,326.0,833.0,225.0,270.0,746.0,1200.0,65.0,172.0,746.0,692.0,91.0,461.0,0.0,97.0,232.0,406.0,716.0,0.0
PF3D7_0110600,37.0,110.0,0.0,284.0,263.0,507.0,1794.0,18848.0,3771.0,2636.0,4406.0,3621.0,3643.0,3415.0,3520.0,5988.0,5182.0,3609.0,1883.0,3519.0,2917.0,3145.0,7613.0,5294.0,3171.0,2061.0,2151.0,3836.0,6051.0,4494.0,6954.0,4537.0,4568.0,961.0,122.0,571.0,837.0,145.0,219.0,1041.0,1109.0,122.0,553.0,126.0,228.0,1740.0,1542.0,983.0,0.0
PF3D7_0110700,7.0,207.0,1.0,156.0,1097.0,1753.0,1068.0,25294.0,7552.0,1826.0,2123.0,3886.0,307.0,790.0,1164.0,1804.0,1494.0,3240.0,3476.0,3720.0,3284.0,408.0,1504.0,1546.0,3155.0,4872.0,4957.0,1795.0,3820.0,2147.0,834.0,230.0,555.0,123.0,225.0,893.0,510.0,770.0,28.0,121.0,145.0,90.0,1224.0,21.0,63.0,117.0,68.0,725.0,0.0
PF3D7_0110800,1.0,25.0,0.0,86.0,98.0,96.0,712.0,3555.0,733.0,1131.0,1857.0,1655.0,2342.0,3791.0,3936.0,3192.0,2440.0,2480.0,1513.0,2261.0,2000.0,667.0,2015.0,2034.0,3453.0,2346.0,2593.0,2157.0,2691.0,1477.0,2610.0,1433.0,2749.0,694.0,352.0,1663.0,2063.0,68.0,170.0,825.0,1094.0,67.0,1361.0,0.0,215.0,717.0,519.0,1225.0,0.0
PF3D7_0110900,45.0,60.0,0.0,55.0,182.0,250.0,997.0,10264.0,1517.0,143.0,79.0,328.0,412.0,727.0,719.0,98.0,51.0,187.0,231.0,252.0,291.0,32.0,71.0,78.0,713.0,487.0,417.0,182.0,125.0,94.0,137.0,365.0,445.0,156.0,409.0,188.0,396.0,188.0,21.0,109.0,177.0,367.0,242.0,167.0,17.0,126.0,112.0,476.0,0.0
PF3D7_0111000,0.0,30.0,0.0,38.0,259.0,429.0,1908.0,5160.0,1439.0,2405.0,2600.0,1971.0,64.0,143.0,175.0,1451.0,2665.0,3646.0,1217.0,2322.0,2491.0,199.0,2093.0,1020.0,269.0,704.0,954.0,3229.0,1903.0,3228.0,249.0,93.0,252.0,785.0,294.0,2555.0,1209.0,143.0,48.0,938.0,1315.0,61.0,4561.0,106.0,96.0,757.0,988.0,11692.0,0.0
PF3D7_0111200,2.0,14.0,0.0,18.0,45.0,148.0,119.0,5313.0,399.0,115.0,108.0,155.0,1.0,24.0,15.0,45.0,47.0,173.0,112.0,128.0,130.0,6.0,49.0,21.0,43.0,141.0,86.0,74.0,176.0,53.0,10.0,1.0,8.0,6.0,43.0,46.0,5.0,40.0,0.0,22.0,9.0,35.0,48.0,0.0,1.0,2.0,24.0,99.0,36.0
PF3D7_0111300,31.0,57.0,18.0,327.0,485.0,1932.0,4967.0,25712.0,4638.0,2182.0,2635.0,2166.0,58.0,898.0,802.0,617.0,767.0,2136.0,2469.0,3804.0,4884.0,135.0,808.0,677.0,1436.0,2103.0,2929.0,2052.0,2944.0,2554.0,140.0,35.0,243.0,129.0,105.0,61.0,152.0,20.0,16.0,148.0,145.0,142.0,224.0,20.0,46.0,103.0,97.0,243.0,0.0
PF3D7_0111400,32.0,52.0,4.0,136.0,245.0,495.0,1672.0,15294.0,2519.0,1200.0,1345.0,2216.0,24.0,331.0,311.0,397.0,515.0,1852.0,826.0,1610.0,1653.0,59.0,593.0,366.0,565.0,736.0,1052.0,1041.0,2230.0,1176.0,77.0,19.0,111.0,193.0,78.0,19.0,82.0,13.0,7.0,73.0,98.0,48.0,39.0,1.0,24.0,65.0,66.0,28.0,2.0
PF3D7_0111500,3.0,31.0,0.0,73.0,54.0,137.0,571.0,7299.0,509.0,2793.0,1990.0,1925.0,67.0,447.0,620.0,3665.0,2419.0,3230.0,1635.0,2021.0,3154.0,270.0,1610.0,1395.0,1202.0,1596.0,1736.0,5382.0,931.0,1526.0,319.0,98.0,291.0,53.0,55.0,77.0,103.0,34.0,12.0,66.0,82.0,3.0,67.0,46.0,9.0,35.0,68.0,192.0,0.0
PF3D7_0111600,7.0,9.0,0.0,12.0,42.0,48.0,72.0,2578.0,389.0,78.0,34.0,47.0,104.0,196.0,224.0,33.0,28.0,66.0,94.0,147.0,151.0,9.0,31.0,29.0,136.0,133.0,180.0,59.0,27.0,27.0,8.0,54.0,53.0,18.0,32.0,0.0,17.0,10.0,4.0,23.0,22.0,0.0,1.0,1.0,3.0,15.0,14.0,0.0,0.0
PF3D7_0111700,6.0,9.0,1.0,49.0,55.0,103.0,255.0,5319.0,598.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,0.0,1.0,1.0,2.0,6.0,0.0,2.0,1.0,1.0,5.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
PF3D7_0111800,19.0,54.0,0.0,162.0,236.0,1149.0,2459.0,14904.0,3005.0,1541.0,1477.0,3539.0,1124.0,3707.0,2897.0,689.0,809.0,2645.0,1835.0,2408.0,3224.0,121.0,941.0,766.0,2714.0,2372.0,3011.0,1409.0,2175.0,1854.0,200.0,645.0,875.0,150.0,54.0,305.0,170.0,83.0,4.0,160.0,224.0,39.0,331.0,57.0,56.0,175.0,245.0,194.0,0.0
PF3D7_0111900,0.0,1.0,0.0,1.0,15.0,68.0,202.0,2813.0,297.0,850.0,636.0,841.0,229.0,561.0,556.0,402.0,300.0,679.0,746.0,1098.0,1112.0,38.0,337.0,214.0,718.0,674.0,675.0,833.0,606.0,373.0,180.0,137.0,254.0,72.0,0.0,68.0,33.0,12.0,14.0,32.0,58.0,16.0,4.0,0.0,10.0,18.0,23.0,76.0,0.0
PF3D7_0112000,28.0,44.0,0.0,211.0,443.0,657.0,1908.0,17155.0,2497.0,355.0,196.0,470.0,489.0,555.0,620.0,100.0,111.0,345.0,519.0,595.0,784.0,36.0,97.0,117.0,406.0,501.0,619.0,271.0,312.0,190.0,301.0,230.0,461.0,13.0,2.0,60.0,43.0,68.0,16.0,14.0,10.0,8.0,24.0,0.0,15.0,4.0,8.0,106.0,0.0
PF3D7_0112100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,13.0,54.0,36.0,33.0,29.0,35.0,63.0,0.0,17.0,10.0,78.0,79.0,150.0,8.0,1.0,15.0,2.0,5.0,11.0,89.0,40.0,77.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,8.0,0.0
PF3D7_0112200,0.0,15.0,0.0,5.0,41.0,81.0,80.0,1604.0,90.0,1878.0,1680.0,3603.0,658.0,5765.0,5959.0,546.0,727.0,2833.0,4103.0,5101.0,5753.0,124.0,618.0,776.0,6541.0,4840.0,6706.0,1488.0,2290.0,1531.0,127.0,512.0,522.0,55.0,214.0,91.0,97.0,486.0,3.0,43.0,77.0,56.0,303.0,138.0,11.0,21.0,11.0,192.0,0.0
PF3D7_0112300,0.0,39.0,0.0,13.0,15.0,24.0,85.0,1170.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0112500,0.0,42.0,0.0,18.0,16.0,10.0,34.0,1951.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0112700,36.0,1249.0,94.0,213.0,309.0,301.0,812.0,60578.0,4115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0112800,24.0,27.0,0.0,72.0,196.0,439.0,1083.0,6862.0,1437.0,173.0,132.0,266.0,53.0,16.0,40.0,143.0,90.0,261.0,20.0,114.0,200.0,56.0,99.0,85.0,11.0,13.0,27.0,214.0,160.0,147.0,1303.0,93.0,259.0,45.0,15.0,49.0,28.0,4.0,3.0,36.0,36.0,0.0,48.0,0.0,13.0,89.0,74.0,0.0,16.0
PF3D7_0112900,5.0,7.0,0.0,15.0,44.0,113.0,262.0,1615.0,305.0,65.0,362.0,236.0,2635.0,3014.0,3111.0,839.0,311.0,420.0,246.0,349.0,193.0,225.0,327.0,691.0,1242.0,720.0,630.0,338.0,655.0,285.0,458.0,1092.0,1717.0,19.0,23.0,12.0,14.0,32.0,1.0,0.0,8.0,47.0,59.0,143.0,7.0,30.0,8.0,0.0,0.0
PF3D7_0113000,0.0,388.0,39.0,406.0,1317.0,1514.0,2528.0,48281.0,4332.0,1964.0,11144.0,6120.0,94957.0,103897.0,110180.0,2160.0,2639.0,6137.0,9555.0,13655.0,6415.0,1700.0,7864.0,4282.0,53464.0,29702.0,23586.0,3041.0,32389.0,8137.0,10399.0,41024.0,59183.0,0.0,17.0,2.0,8.0,9.0,6.0,6.0,2.0,8.0,2.0,32.0,5.0,19.0,6.0,2.0,0.0
PF3D7_0113100,0.0,0.0,0.0,0.0,15.0,45.0,97.0,501.0,49.0,67.0,117.0,211.0,57.0,84.0,31.0,31.0,135.0,367.0,20.0,32.0,17.0,0.0,106.0,88.0,25.0,22.0,28.0,93.0,213.0,424.0,7.0,17.0,70.0,8.0,10.0,0.0,27.0,0.0,18.0,27.0,23.0,1.0,25.0,4.0,23.0,28.0,40.0,199.0,0.0
PF3D7_0113200,1.0,1.0,0.0,21.0,51.0,110.0,1146.0,9513.0,1446.0,136.0,83.0,326.0,56.0,693.0,585.0,78.0,69.0,178.0,140.0,96.0,147.0,9.0,108.0,57.0,594.0,299.0,281.0,131.0,81.0,296.0,16.0,16.0,22.0,95.0,19.0,20.0,20.0,25.0,12.0,64.0,66.0,8.0,2.0,0.0,18.0,126.0,151.0,52.0,0.0
PF3D7_0113300,0.0,0.0,0.0,48.0,89.0,214.0,376.0,1822.0,562.0,2.0,7.0,24.0,137.0,31.0,25.0,14.0,25.0,25.0,2.0,9.0,5.0,11.0,17.0,8.0,3.0,3.0,6.0,3.0,8.0,18.0,345.0,199.0,151.0,24.0,5.0,103.0,8.0,17.0,0.0,49.0,25.0,0.0,36.0,0.0,24.0,16.0,18.0,0.0,0.0
PF3D7_0113400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,0.0,1.0,3.0,7.0,4.0,26.0,0.0,2.0,1.0,0.0,6.0,11.0,0.0,2.0,1.0,6.0,16.0,2.0,1.0,0.0,1.0,1.0,15.0,2.0,4.0,2.0,3.0,18.0,4.0,6.0,28.0,0.0,9.0,2.0,1.0,22.0,0.0
PF3D7_0113600,0.0,0.0,0.0,0.0,9.0,0.0,39.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
