Gene,LD4,LD5,LD6,M,YR,ET,MT,LT,ES,S,LS,GD4,GD6,GD10F,GD10M
PF3D7_0206000,17.701,39.7,37.883,121.64075,102.649,70.152,61.509,69.645,92.986,113.248,131.126,122.099,112.493,66.952,41.315
PF3D7_0206100,33.682,40.603,22.345,57.4473,78.325,53.391,68.41,64.279,49.926,39.805,58.914,44.332,10.131,26.625,73.1197
PF3D7_0206200,9.956,37.365,23.976,436.2522,62.688,13.445,18.276,38.111,137.419,226.162,516.89,287.757,458.776,293.755,341.5331
PF3D7_0206300,26.412,26.493,53.919,,,,,,,,,,,,
PF3D7_0206500,31.29,104.873,68.57,127.76884999999999,149.27,140.493,84.2,109.172,103.857,106.617,107.712,126.283,114.228,221.541,212.2521
PF3D7_0206600,21.385,15.106,24.549,13.0937,27.305,18.121,17.27,12.396,13.135,9.457,11.724,25.322,4.301,2.255,13.2114
PF3D7_0206700,,,,3854.1782,626.589,250.439,218.481,901.037,2553.271,4612.718,7273.055,611.312,126.489,133.317,28.6334
PF3D7_0206800,,,,3934.8008499999996,634.755,247.037,223.83,930.443,2597.41,4710.605,7393.138,724.245,550.132,828.224,231.6529
PF3D7_0206900,17.622,61.81,94.717,850.21375,70.723,20.119,82.396,93.298,194.168,282.135,897.799,21.332,0.902,2.96,1.0821
PF3D7_0207000,1092.11,1212.625,1030.878,631.5072,55.48,13.846,78.039,367.388,598.051,762.009,1052.539,147.62,116.953,73.834,1.5089
PF3D7_0207100,58.995,65.44,113.823,589.80535,43.984,9.521,52.664,105.419,248.154,403.258,579.267,174.382,138.97,159.828,138.3915
PF3D7_0207200,39.412,43.134,51.699,131.65005,10.448,5.333,24.552,35.363,67.476,83.879,170.992,308.151,348.244,426.437,579.089
PF3D7_0207300,156.78,11.073,4.192,32.75875,1.709,0.031,0.092,2.771,13.601,12.176,25.877,3.499,28.567,25.255,0.0
PF3D7_0207400,108.941,272.643,2359.415,230.48270000000002,21.436,4.178,14.535,393.961,507.277,614.669,294.288,10.017,21.001,8.816,28.0753
PF3D7_0207500,0.0,11.877,31.324,236.1658,32.101,8.313,17.78,690.178,869.68,760.485,506.725,7.828,4.655,3.106,1.7216
PF3D7_0207600,0.304,24.85,63.404,1222.2688,143.898,28.97,24.727,3450.473,4651.275,5165.68,2103.663,61.491,4.34,9.755,1.9269
PF3D7_0207700,0.0,19.238,87.187,229.28335,18.16,3.788,5.0,443.457,727.317,888.096,347.088,10.249,0.832,0.0,0.5137
PF3D7_0207800,35.713,62.077,112.779,134.4922,23.117,4.211,5.046,219.094,330.894,440.579,260.163,8.638,2.817,4.249,0.0
PF3D7_0207900,1102.831,1731.434,2421.144,83.12735,3.619,1.061,2.56,68.922,155.106,193.114,96.128,18.203,19.086,73.972,0.0
PF3D7_0208000,13.763,91.909,138.03,181.8812,9.79,2.59,2.27,152.325,369.158,469.988,271.585,29.817,81.638,87.763,104.467
PF3D7_0208100,340.331,313.928,300.064,86.90325,7.384,5.445,71.135,212.564,281.511,294.543,119.757,97.44,102.632,107.71,105.223
PF3D7_0208200,827.152,412.274,445.533,131.7841,450.175,431.935,410.718,258.372,263.824,170.817,144.793,47.138,90.169,50.903,170.6461
PF3D7_0208300,26.145,43.382,44.862,19.20625,32.155,34.552,31.42,33.481,37.459,30.595,26.028,40.843,50.109,58.818,103.0961
PF3D7_0208400,23.211,44.623,77.385,114.46934999999999,79.375,65.984,65.972,116.243,160.912,204.491,130.539,89.94,87.01,60.858,127.8497
PF3D7_0208500,220.68,222.764,329.706,29.79755,3.653,5.354,54.139,87.285,71.973,49.435,52.146,64.201,58.879,67.671,0.7986
PF3D7_0208600,46.971,137.444,161.889,61.04385,8.489,30.192,153.36,234.478,247.8,160.238,109.589,187.899,182.875,111.314,13.6046
PF3D7_0208700,24.283,57.909,56.898,78.54555,115.339,221.342,258.054,163.759,210.63,148.283,121.815,147.887,146.199,191.637,29.0962
PF3D7_0208800,32.109,92.23,90.963,14.1339,48.006,55.919,46.07,44.626,42.423,22.677,25.253,34.275,37.973,61.459,43.9089
PF3D7_0208900,9.664,8.794,6.978,1.79425,1.048,0.727,0.145,0.286,3.92,2.421,2.725,26.31,53.328,24.235,399.6684
PF3D7_0209000,0.0,1.709,0.444,1.03595,0.578,0.149,0.069,0.114,0.452,0.747,0.907,402.611,389.799,162.906,762.6289
PF3D7_0209100,26.461,20.624,37.881,83.7931,153.18,88.452,68.608,134.079,147.164,113.194,89.84,203.698,157.63,114.178,578.4942
PF3D7_0209200,29.76,88.835,137.223,52.1323,156.823,168.379,134.616,142.049,109.5,108.049,60.543,20.111,19.802,8.692,13.789
PF3D7_0209300,21.792,47.316,74.658,54.1031,44.714,93.178,182.865,215.063,202.93,102.573,102.697,235.026,139.744,89.12,152.1771
PF3D7_0209400,4.592,25.339,60.238,48.782250000000005,88.239,101.207,126.796,170.19,125.405,63.742,49.236,36.101,35.002,63.507,70.7286
PF3D7_0209500,0.0,14.068,10.596,264.15105,33.528,3.349,0.895,6.67,41.751,89.604,174.538,27.255,59.208,40.583,0.0
PF3D7_0209600,0.0,0.315,10.987,118.4253,12.37,2.326,2.675,71.058,169.662,175.112,174.423,10.268,13.818,17.501,24.0806
PF3D7_0209700,21.19,70.558,66.176,351.32460000000003,751.266,511.422,192.982,139.256,171.04,181.121,322.443,230.98,204.595,159.284,256.9883
PF3D7_0209800,725.966,850.863,714.713,556.208,1508.12,1614.319,1636.022,1398.141,973.195,812.312,555.758,341.179,303.792,444.864,329.7007
PF3D7_0209900,17.947,62.341,66.284,,,,,,,,,,,,
PF3D7_0210000,169.889,535.389,573.986,311.9739,537.735,913.964,557.815,737.9,712.64,581.619,443.242,436.184,762.058,874.042,133.581
PF3D7_0210100,633.059,439.534,668.492,372.49225,1528.373,2068.261,1544.809,1023.858,523.625,334.626,309.624,71.367,96.489,98.07,155.949
PF3D7_0210200,21.338,56.803,88.519,73.56450000000001,10.047,18.347,101.217,179.518,205.124,203.645,107.522,151.587,142.135,65.375,925.3729
PF3D7_0210300,54.725,103.261,106.961,84.04255,11.05,33.692,124.618,260.793,280.95,169.851,154.243,543.62,675.61,756.331,2831.9093
PF3D7_0210400,584.566,221.799,277.674,31.968849999999996,3.114,30.265,101.291,136.359,109.852,74.148,50.956,25.384,15.788,15.297,0.0
PF3D7_0210500,98.675,159.104,179.463,23.435699999999997,5.629,20.502,40.639,24.332,14.875,13.829,17.087,14.765,16.594,15.785,1.7177
PF3D7_0210600,10.203,16.578,21.167,903.7540000000001,88.471,12.612,6.895,33.297,229.686,506.612,1369.341,119.555,272.075,343.533,117.775
PF3D7_0210700,11.175,15.953,17.888,160.41165,34.327,9.476,13.777,23.259,57.38,137.11,273.476,38.116,82.045,101.237,9.6515
PF3D7_0210800,45.848,33.2,32.592,115.9725,134.964,71.705,29.336,20.978,22.611,12.919,45.9,22.144,37.139,12.683,1.6154
PF3D7_0210900,256.847,248.442,297.1,267.4846,945.051,888.104,956.004,727.432,356.426,290.731,257.605,104.714,146.242,166.526,127.4578
PF3D7_0211000,68.21,84.538,147.561,,,,,,,,,,,,
PF3D7_0211100,70.385,78.65,46.502,12.60085,0.482,11.548,21.602,8.16,7.247,5.916,11.048,21.362,19.024,6.236,52.7377
PF3D7_0211200,30.458,83.532,132.115,28.16215,5.889,36.811,104.957,126.468,103.515,76.513,56.144,24.311,44.387,9.841,0.0
PF3D7_0211300,57.203,155.108,221.142,21.7327,2.629,3.398,30.052,49.66,63.583,41.223,40.297,113.323,90.202,51.112,15.6547
PF3D7_0211400,9.476,183.353,239.931,21.3763,2.536,0.557,5.489,27.116,43.326,20.839,29.2,108.035,119.659,113.264,50.8093
PF3D7_0211500,9.834,22.902,33.316,30.224800000000002,2.445,0.525,5.739,33.771,63.918,49.749,52.482,61.744,38.624,31.78,0.9089
PF3D7_0211600,0.0,27.223,26.663,53.599050000000005,5.251,2.063,8.008,64.231,127.374,70.766,96.262,68.769,164.185,180.027,491.4637
PF3D7_0211700,55.538,101.694,89.591,62.980900000000005,6.771,16.752,91.605,115.909,134.822,122.439,86.299,66.383,57.303,27.799,75.0905
PF3D7_0211800,252.889,256.526,248.48,213.6408,576.497,810.694,989.338,826.559,561.31,392.24,294.118,606.683,481.822,382.406,675.5885
PF3D7_0211900,133.992,140.098,166.646,32.438,7.816,10.036,53.874,121.378,135.284,80.778,59.287,131.362,94.779,42.417,101.1146
PF3D7_0212000,522.063,301.162,296.551,53.2491,5.814,5.421,61.346,139.468,144.753,96.12,82.388,175.016,168.505,140.121,127.6343
PF3D7_0212100,48.667,156.118,173.164,81.7546,130.812,105.375,105.157,210.451,192.546,195.737,98.358,119.78,106.357,70.408,183.6112
PF3D7_0212200,20.73,56.39,81.21,26.5934,35.744,76.814,101.658,73.06,54.974,35.557,32.694,29.034,26.408,19.998,89.3597
PF3D7_0212300,216.03,155.121,95.126,186.916,501.221,628.659,662.738,535.449,184.983,164.938,148.084,322.729,263.788,418.545,130.7087
PF3D7_0212400,40.158,45.06,57.313,16.64125,43.123,48.809,40.272,49.386,48.584,34.337,24.464,81.317,83.278,99.785,92.0197
PF3D7_0212500,52.698,55.004,73.494,26.61935,58.767,57.23,47.141,63.263,57.31,55.361,34.636,34.779,38.173,30.667,94.208
PF3D7_0212600,134.429,79.78,55.21,919.08205,69.41,9.561,17.416,29.419,159.113,318.515,971.851,60.55,28.054,58.036,1.8499
PF3D7_0212700,49.685,30.231,42.994,36.578,22.38,67.844,75.792,68.746,80.908,52.241,47.671,88.686,111.018,181.275,4.7865
PF3D7_0212800,120.158,31.535,19.602,33.3324,4.276,8.714,39.08,44.104,55.614,30.702,48.874,92.434,134.929,181.056,53.1599
PF3D7_0212900,29.656,60.105,60.904,272.51455,20.936,6.135,85.401,294.861,410.775,451.106,412.787,215.567,151.525,61.928,205.0577
PF3D7_0213000,249.46,172.604,203.625,44.081450000000004,5.845,5.811,55.315,88.747,87.332,73.142,82.021,140.126,103.627,93.334,0.836
PF3D7_0213100,86.37,191.431,147.246,46.40535,128.127,266.171,256.402,170.618,99.355,81.939,56.497,330.86,400.293,353.006,255.797
PF3D7_0213200,,,,62.11465,9.781,23.502,107.145,138.632,172.478,143.857,103.581,228.839,249.566,435.963,77.5961
PF3D7_0213300,,,,35.0854,4.193,15.579,85.675,118.136,105.245,74.359,53.534,209.894,173.248,269.177,162.5185
PF3D7_0213400,49.102,31.458,26.108,66.3414,10.379,25.375,169.584,207.692,218.029,139.136,114.642,826.051,612.74,519.009,1187.3536
PF3D7_0213500,27.982,41.541,36.956,96.9416,32.471,60.004,135.219,155.966,201.392,130.583,127.087,266.149,210.568,102.137,287.7499
PF3D7_0213600,30.517,10.32,8.583,8.8579,1.648,0.904,6.602,14.132,22.07,21.383,14.596,370.495,382.288,592.806,276.7167
PF3D7_0213700,200.206,254.047,167.305,30.195549999999997,97.438,207.886,271.764,142.43,74.811,43.654,36.37,113.865,152.229,169.548,7.7683
PF3D7_0213800,131.82,65.689,96.274,5.8932,5.266,8.079,20.197,13.605,14.119,8.497,5.89,178.328,181.99,343.36,265.3894
PF3D7_0213900,13.075,42.073,54.308,25.44625,82.79,87.347,79.152,48.486,43.287,41.378,26.27,51.608,58.982,38.474,27.8854
PF3D7_0214000,945.508,566.124,407.409,171.8044,549.982,696.94,934.486,588.677,351.524,245.991,185.18,631.025,460.415,327.185,319.2815
PF3D7_0214100,76.62,278.956,265.628,446.49965,646.102,444.232,302.639,444.958,449.588,464.071,398.557,192.738,164.843,100.965,125.5496
PF3D7_0214200,219.107,40.675,27.997,174.69765,26.209,42.168,286.804,553.931,689.854,368.869,311.529,154.22,241.678,152.277,381.4923
PF3D7_0214300,0.13,4.668,1.414,77.35374999999999,11.772,9.398,51.48,102.208,161.843,232.26,109.702,91.689,52.868,31.854,133.1861
PF3D7_0214400,91.811,151.979,104.342,109.1421,418.276,340.788,250.937,115.518,104.532,120.183,78.391,226.389,182.376,233.162,275.2406
PF3D7_0214500,30.555,14.777,20.699,12.475999999999999,8.746,6.613,6.382,3.585,4.436,3.664,10.175,2.555,10.888,5.395,0.0
PF3D7_0214600,5.255,3.428,1.552,1045.11525,84.184,10.583,3.243,8.728,146.751,403.834,763.766,89.437,83.116,86.204,295.7866
PF3D7_0214700,0.521,2.569,3.102,475.83865000000003,32.462,6.283,3.536,8.326,97.743,203.859,482.085,132.55,60.677,90.379,57.7838
PF3D7_0214800,50.582,10.695,10.483,97.31085,59.502,64.114,58.208,30.344,38.495,47.513,112.969,72.481,76.687,25.807,106.937
PF3D7_0214900,0.567,5.503,10.914,1026.83955,48.13,8.321,7.884,134.68,724.548,1164.366,1095.887,105.698,59.193,20.817,87.7344
PF3D7_0215000,371.224,124.645,133.56,57.8029,8.475,6.86,23.96,82.797,108.345,121.148,74.365,384.747,266.431,108.787,215.1859
PF3D7_0215100,5.887,60.095,60.38,124.39500000000001,42.631,77.085,100.94,173.516,223.297,199.446,239.403,46.22,52.69,54.1,253.5792
PF3D7_0215200,11.022,28.91,18.751,24.06485,5.82,7.213,8.764,9.822,15.994,24.757,25.17,34.474,34.041,38.096,63.9907
PF3D7_0215300,1.578,5.705,5.402,158.5462,223.607,99.293,7.854,6.808,24.708,42.212,123.741,22.846,39.312,22.858,113.6604
PF3D7_0215400,32.771,26.356,35.156,367.4474,318.67,284.153,260.869,224.6,332.764,363.296,377.044,107.81,67.198,60.818,95.5881
PF3D7_0215500,13.296,25.456,35.523,100.52905,117.69,104.356,79.328,71.757,88.984,102.561,113.42,75.738,96.903,105.064,270.7777
PF3D7_0215600,0.0,24.517,36.415,69.2409,95.36,124.763,116.63,131.288,117.023,90.766,84.816,101.02,70.113,55.345,39.2233
PF3D7_0215700,489.846,313.346,197.222,140.7789,335.202,368.01,363.148,371.489,300.206,240.424,170.572,236.723,191.626,103.367,183.1432
PF3D7_0215800,14.613,63.129,103.325,36.4202,3.979,7.026,77.95,153.918,136.645,121.085,59.518,44.47,68.472,20.238,448.5288
PF3D7_0215900,3.768,3.604,9.807,17.7598,1.7,0.503,2.777,31.154,39.582,26.258,30.397,38.589,39.73,30.959,272.4309
PF3D7_0216000,2.946,24.895,31.555,26.810200000000002,2.829,0.961,5.055,28.817,57.761,63.728,38.357,457.896,697.677,974.919,519.4588
PF3D7_0216100,12.629,41.403,54.88,15.7853,18.338,16.55,42.092,49.706,44.869,34.236,24.124,62.333,89.218,88.521,89.2173
PF3D7_0216200,175.578,126.394,151.674,18.09705,187.401,166.023,81.92,60.553,41.413,39.773,22.906,15.336,9.97,10.075,8.7326
PF3D7_0216300,20.153,48.841,50.749,13.220849999999999,37.624,49.171,68.736,46.752,40.256,27.444,20.554,29.926,12.698,11.074,34.4253
PF3D7_0216400,9.136,27.15,51.833,30.231,6.078,9.687,43.458,74.558,85.933,92.989,52.19,70.224,42.565,23.777,83.9043
PF3D7_0216500,2.122,1.406,4.602,36.3228,1.925,1.659,7.451,37.897,77.854,64.602,43.582,32.067,38.92,27.44,98.084
PF3D7_0216600,2.78,28.927,30.742,258.3394,151.428,103.528,64.085,102.738,185.254,201.346,290.933,100.5,99.011,114.343,32.7711
PF3D7_0216700,64.887,51.404,80.663,1249.72385,90.569,18.525,114.587,225.818,410.984,729.43,887.246,14.381,15.518,5.817,115.3237
PF3D7_0216800,7.145,17.387,29.128,36.631299999999996,3.326,0.657,0.97,31.339,60.175,68.764,60.035,54.256,45.124,69.519,604.2566
PF3D7_0216900,0.0,91.154,115.973,22.384549999999997,8.763,14.491,19.433,43.6,60.351,54.508,33.326,48.452,54.583,18.598,119.3647
PF3D7_0217000,78.031,43.909,51.712,16.45095,1.666,1.251,9.751,35.583,61.859,33.525,38.805,90.939,102.838,127.139,91.981
PF3D7_0217100,149.04,216.449,272.309,161.49875,15.75,13.017,162.426,453.65,455.72,418.757,242.822,935.363,654.756,389.254,495.5462
PF3D7_0217200,56.659,38.136,29.978,7.251950000000001,2.642,3.195,15.875,17.721,14.56,15.277,11.84,61.8,35.912,32.552,41.1301
PF3D7_0217300,9.324,28.645,92.871,119.63225,114.654,87.322,61.451,63.751,152.28,180.384,206.058,23.366,23.724,21.901,109.7805
PF3D7_0217400,25.081,91.853,104.546,60.62955,27.037,61.456,109.642,145.097,137.82,85.579,104.905,50.309,51.513,48.119,0.98
PF3D7_0217500,1267.904,52.419,55.902,446.59515,64.611,27.314,20.311,80.642,270.644,469.412,650.01,409.382,433.422,168.833,544.1786
PF3D7_0217600,89.411,35.379,55.646,37.49385,29.267,48.354,48.615,63.787,71.831,62.87,50.631,24.605,19.813,26.033,31.5252
PF3D7_0217700,40.998,47.287,43.27,40.37755,117.727,176.988,115.797,62.62,33.693,28.474,28.621,23.218,18.807,65.213,17.9436
PF3D7_0217800,285.933,357.311,522.523,324.99789999999996,1372.594,2260.364,1959.578,1391.091,931.165,606.342,402.472,379.995,339.672,507.747,507.5644
PF3D7_0217900,30.567,40.86,42.587,93.13239999999999,31.702,21.303,168.039,326.449,243.681,170.027,160.316,31.721,42.717,32.791,22.9876
PF3D7_0218000,448.513,363.836,419.636,109.2756,9.922,19.663,209.889,338.222,278.2,272.751,157.241,196.53,160.615,136.955,380.5362
PF3D7_0218100,7.659,42.602,196.918,33.0323,2.7,1.074,7.564,40.017,69.192,67.224,63.289,28.736,25.923,40.569,0.0
PF3D7_0218200,14.541,29.122,41.974,41.52235,12.272,47.1,54.924,46.801,75.536,83.858,60.277,42.272,51.928,27.408,51.6358
PF3D7_0218300,39.843,86.838,77.736,72.5992,32.676,40.845,121.481,153.671,147.987,97.163,99.382,94.484,84.564,81.742,35.9933
PF3D7_0218400,4.773,56.002,55.704,116.57485,235.438,285.878,209.056,127.201,130.814,167.634,89.589,105.369,86.39,97.343,0.0
PF3D7_0218500,47.178,38.622,76.499,35.7389,92.678,123.758,117.994,102.957,95.507,58.891,46.887,23.079,39.552,6.99,48.2535
PF3D7_0218600,53.78,39.897,43.567,40.925650000000005,32.481,151.759,153.057,69.58,59.308,69.597,53.64,46.658,30.384,26.923,57.3001
PF3D7_0218700,89.225,82.01,94.626,173.78135,239.018,195.514,162.098,164.835,252.575,252.367,162.207,11.693,17.481,24.267,5.713
PF3D7_0218800,9.655,44.408,81.729,,,,,,,,,,,,
PF3D7_0218900,303.627,313.391,370.389,,,,,,,,,,,,
PF3D7_0219000,369.302,197.34,322.921,,,,,,,,,,,,
PF3D7_0219100,68.717,193.065,179.365,17.0371,25.02,42.881,60.884,26.268,11.772,13.097,14.598,57.611,104.523,92.967,0.0
PF3D7_0219200,712.789,514.307,673.737,350.63030000000003,1379.153,1790.394,1720.211,1283.705,820.674,504.727,502.221,57.706,56.53,99.61,20.1723
PF3D7_0219300,48.947,70.336,88.487,38.1659,65.707,66.693,86.87,84.358,76.39,49.596,61.565,3.526,8.608,16.073,0.0
PF3D7_0219400,37.353,121.946,231.502,134.70315,127.458,192.435,185.379,331.004,344.573,312.618,260.573,176.863,174.812,152.692,123.8829
PF3D7_0219500,52.883,145.995,143.057,78.88210000000001,5.673,11.416,96.224,137.352,183.072,119.424,106.819,43.337,27.26,28.828,2.783
PF3D7_0219600,115.442,156.091,158.531,110.53795,13.076,24.053,196.44,300.911,258.679,216.664,138.624,245.122,223.201,98.335,1084.0201
PF3D7_0219700,5.133,14.128,11.93,415.8641,931.043,111.874,49.543,23.325,26.194,34.536,168.492,22.842,28.589,8.169,0.0
PF3D7_0219800,6.679,25.314,32.994,148.9977,100.093,58.476,24.666,60.458,90.574,94.536,140.956,10.067,26.607,20.868,24.3702
PF3D7_0219900,13.347,7.418,11.102,163.9949,223.055,111.176,16.117,11.314,15.159,31.799,130.15,6.221,7.778,19.855,0.0
PF3D7_0220000,1.079,7.968,6.978,3512.70535,1838.089,545.926,311.907,555.905,203.045,381.841,1326.534,6.793,5.923,4.871,0.2729
PF3D7_0220100,1.09,19.938,18.357,210.20544999999998,216.422,182.541,85.877,45.311,41.785,42.678,75.541,103.16,77.054,76.88,105.327
PF3D7_0220200,22.024,37.568,65.498,154.44729999999998,315.65,891.889,698.936,370.574,219.681,133.83,198.136,7.066,0.0,0.294,0.0
PF3D7_0220300,1.63,11.135,18.019,65.5409,10.311,102.919,38.738,48.077,93.298,67.732,74.427,0.405,0.394,1.766,0.0
PF3D7_0220400,0.0,0.0,1.178,,,,,,,,,,,,
PF3D7_0220500,3.293,0.0,0.158,271.16355,28.807,83.831,16.775,15.449,116.012,184.171,351.879,0.209,0.305,0.232,0.0
PF3D7_0220600,4.974,25.138,42.074,326.8861,96.376,388.421,206.177,149.322,131.852,88.286,114.528,11.076,21.016,0.0,0.0
PF3D7_0220700,0.0,4.391,18.591,145.04695,94.617,63.94,37.307,15.385,9.2,9.996,40.276,20.299,25.664,3.3,23.0482
PF3D7_0220800,33.627,25.742,21.496,243.90715,25.865,6.218,17.514,101.827,262.91,400.945,447.39,3.011,1.7,0.149,3.1462
PF3D7_0221000,,,,4.8625,0.259,0.448,1.424,3.333,4.856,6.167,7.536,7.857,7.458,7.848,0.0
PF3D7_0221200,,,,32.641400000000004,38.035,296.166,502.758,156.801,75.534,42.288,46.966,0.0,0.0,0.197,7.0568
PF3D7_0221400,,,,4.6205,0.359,12.446,24.427,5.799,5.155,4.413,4.097,0.648,0.0,0.0,0.0
PF3D7_0221700,2.611,14.335,6.4,119.43934999999999,169.678,140.139,63.573,19.271,63.027,52.414,105.362,0.0,0.932,0.903,0.0
PF3D7_0221800,,,,9.81405,66.403,21.374,33.094,12.687,15.686,5.431,13.372,0.306,0.0,0.0,0.0
PF3D7_0222000,,,,0.0,0.125,0.119,0.0,0.0,0.0,0.0,0.112,1.414,0.47,1.163,0.0
PF3D7_0222100,,,,0.0,0.061,0.357,0.323,0.132,0.0,0.079,0.0,0.506,2.556,0.0,1.4379
PF3D7_0222200,,,,1.6166,5.432,4.458,0.591,0.0,0.0,0.0,0.893,0.0,0.0,0.0,0.0
PF3D7_0222500,,,,0.72885,0.0,0.0,0.0,0.095,0.0,0.385,0.734,0.0,0.0,0.491,0.0
PF3D7_0222600,,,,2.9363,1.926,1.702,0.91,0.141,0.696,1.637,1.395,0.0,0.0,0.395,0.0
PF3D7_0222700,,,,1.0542500000000001,0.0,0.989,1.453,0.0,0.821,0.276,1.031,0.0,2.258,0.0,0.0
PF3D7_0222800,,,,0.94305,0.08,1.318,3.637,0.144,0.593,1.584,0.385,0.0,0.0,0.0,267.3508
PF3D7_0223100,,,,2.5925,0.276,24.137,24.124,1.076,1.79,1.938,2.281,0.0,0.0,0.87,24.9803
PF3D7_0223200,,,,1.1434,0.0,0.0,0.08,0.0,0.0,0.491,0.389,0.0,0.296,0.0,0.0
PF3D7_0223300,,,,1.5692,0.062,0.046,0.181,0.06,0.073,0.453,0.961,0.0,0.206,0.313,0.0
PF3D7_0223400,0.0,0.165,0.033,33.8686,38.194,42.034,23.886,7.297,20.218,15.385,29.354,12.69,13.337,3.806,151.2411
PF3D7_0223500,0.0,0.057,0.0,17.3231,3.889,1.833,2.166,6.739,11.537,12.616,12.368,1.624,4.203,2.251,0.5238
PF3D7_0300100,0.0,0.478,1.949,73.57860000000001,10.281,9.376,15.146,28.62,54.794,71.329,49.084,2.529,1.609,0.312,0.0
PF3D7_0300200,0.0,0.0,0.008,27.77075,11.957,27.512,25.017,1.959,15.703,14.953,25.413,10.204,1.317,3.815,0.0
PF3D7_0300400,,,,2.4307,0.371,2.932,5.314,0.148,0.431,1.518,1.013,0.0,0.0,0.0,0.0
PF3D7_0300500,0.0,0.0,0.0,1.1328500000000001,0.089,0.881,0.417,0.086,0.104,0.605,0.574,0.0,0.0,1.785,0.0
PF3D7_0300600,,,,2.5025500000000003,0.435,0.0,0.0,1.725,10.923,5.436,6.475,0.0,0.0,0.0,0.0
PF3D7_0300700,,,,1.4592999999999998,0.0,0.187,0.149,0.0,0.182,0.27,0.355,1.889,0.0,0.0,0.0
PF3D7_0300800,,,,1.1169,0.0,2.408,2.332,0.338,0.892,0.524,0.409,5.553,0.0,1.499,0.0
PF3D7_0300900,,,,3.35075,0.421,34.462,26.605,3.925,10.191,5.043,3.931,0.673,0.0,2.934,0.0
PF3D7_0301000,0.0,1.788,0.0,3.97715,7.607,0.399,0.077,0.077,0.449,0.527,0.96,3.899,2.335,0.401,27.9771
PF3D7_0301100,,,,3.32225,10.586,0.492,0.115,0.0,1.262,0.792,3.393,1.909,15.73,0.0,7.8
PF3D7_0301200,0.0,0.447,0.726,49.7549,255.066,33.841,2.228,11.772,21.072,20.54,49.182,15.623,3.657,5.013,111.154
PF3D7_0301300,0.0,43.723,57.405,134.50145,116.243,164.004,101.189,36.086,43.299,54.786,145.668,4.651,9.145,6.512,92.6641
PF3D7_0301400,0.0,48.535,136.124,29.12675,21.319,200.196,172.227,138.296,75.446,48.35,38.273,40.639,50.47,48.343,0.0
PF3D7_0301500,9.47,33.834,24.134,16.1293,152.152,88.706,39.794,46.138,27.764,22.161,22.033,6.699,7.723,6.717,1.6661
PF3D7_0301600,10.553,3.263,2.113,251.6968,1129.529,939.28,530.31,107.984,82.118,73.341,154.5,75.295,79.332,63.477,169.5636
PF3D7_0301700,0.31,4.644,42.117,403.5787,110.902,869.315,408.212,308.609,324.522,273.03,210.649,6.029,21.886,6.335,2.4506
PF3D7_0301800,0.0,0.0,0.308,1246.93865,1113.697,106.061,17.428,12.863,45.097,75.062,547.08,7.255,9.815,4.553,59.5823
PF3D7_0301900,47.051,160.199,140.132,20.3277,8.085,9.354,24.388,18.467,21.011,13.71,20.406,8.698,19.767,4.772,269.9614
PF3D7_0302000,124.3,209.382,153.571,125.75639999999999,203.911,221.143,198.687,180.732,153.342,142.773,109.374,192.886,183.757,178.798,552.6022
PF3D7_0302100,81.527,112.515,124.288,55.58875,172.01,245.654,172.675,145.379,84.532,81.636,52.935,90.234,140.815,53.204,238.2686
PF3D7_0302200,0.0,1.895,1.698,57.4751,7.497,1.891,0.422,13.811,36.989,55.53,82.999,0.37,1.849,1.438,0.0
PF3D7_0302300,0.0,0.361,0.023,,,,,,,,,,,,
PF3D7_0302500,0.0,2.206,2.43,1256.9712,136.288,23.726,21.186,366.319,1180.351,1608.733,2048.686,33.654,6.227,5.395,49.0657
